"","month","day","year","hour","minute","boro","precinct","jurisdiction_code","location_desc","statistical_murder_flag","perp_age_group","perp_sex","perp_race","latitude","longitude","unemployment_rate","percent"
"12444","07","05","2018","16","55","brooklyn",81,"patrol",NA,FALSE,"18-24","male","black",40.6790176600001,-73.924182048,0.039,0.838
"12445","07","05","2018","20","55","brooklyn",77,"housing","multi dwell - public hous",FALSE,"25-44","male","black",40.675418322,-73.937539971,0.039,0.838
"12446","07","05","2018","22","17","brooklyn",60,"housing","multi dwell - public hous",FALSE,NA,NA,NA,40.572777386,-73.996503993,0.039,0.838
"12447","07","06","2018","04","06","manhattan",30,"patrol",NA,FALSE,NA,NA,NA,40.8201579980001,-73.95311601,0.039,0.882
"12448","07","06","2018","06","40","brooklyn",79,"patrol",NA,FALSE,"25-44","male","black",40.680754833,-73.9395132179999,0.039,0.838
"12449","07","06","2018","22","50","manhattan",33,"patrol",NA,FALSE,NA,NA,NA,40.8450526460001,-73.937653809,0.039,0.882
"12450","07","06","2018","22","50","manhattan",33,"patrol",NA,FALSE,NA,NA,NA,40.8450526460001,-73.937653809,0.039,0.882
"12451","07","07","2018","23","45","bronx",44,"patrol",NA,FALSE,"45-64","male","black",40.8305760330001,-73.917778948,0.039,0.741
"12452","07","08","2018","02","05","brooklyn",88,"housing","multi dwell - public hous",FALSE,NA,NA,NA,40.6951417660001,-73.9751266229999,0.039,0.838
"12453","07","08","2018","05","10","bronx",44,"patrol","multi dwell - apt build",FALSE,NA,NA,NA,40.8296405840001,-73.915210241,0.039,0.741
"12454","07","08","2018","19","00","bronx",41,"patrol",NA,FALSE,NA,NA,NA,40.819868129,-73.893896346,0.039,0.741
"12455","07","08","2018","20","56","bronx",47,"patrol",NA,FALSE,"25-44","male","black",40.898381801,-73.850052385,0.039,0.741
"12456","07","08","2018","22","00","brooklyn",70,"patrol",NA,FALSE,NA,NA,NA,40.6513908580001,-73.960201248,0.039,0.838
"12457","07","08","2018","22","55","bronx",40,"housing","multi dwell - public hous",FALSE,NA,NA,NA,40.8126416370001,-73.9150948449999,0.039,0.741
"12458","07","08","2018","22","55","bronx",40,"housing","multi dwell - public hous",FALSE,NA,NA,NA,40.8126416370001,-73.9150948449999,0.039,0.741
"12459","07","09","2018","19","35","bronx",44,"patrol",NA,TRUE,NA,NA,NA,40.8311379900001,-73.917446032,0.039,0.741
"12460","07","09","2018","21","45","brooklyn",67,"patrol",NA,TRUE,NA,NA,NA,40.6514351600001,-73.925501761,0.039,0.838
"12461","07","10","2018","11","47","staten island",120,"patrol",NA,TRUE,"25-44","male","black",40.6401231080001,-74.087150203,0.039,0.882
"12462","07","10","2018","11","47","staten island",120,"patrol",NA,TRUE,"18-24","male","black",40.6401231080001,-74.087150203,0.039,0.882
"12463","07","10","2018","18","46","brooklyn",67,"patrol",NA,FALSE,NA,NA,NA,40.65422368,-73.9115636339999,0.039,0.838
"12464","07","10","2018","20","55","brooklyn",90,"housing","multi dwell - public hous",FALSE,"18-24","male","black",40.7047319540001,-73.940189588,0.039,0.838
"12465","07","10","2018","23","26","brooklyn",88,"housing","multi dwell - public hous",FALSE,NA,NA,NA,40.6938020310001,-73.9744045469999,0.039,0.838
"12466","07","11","2018","06","38","bronx",45,"patrol",NA,FALSE,NA,NA,NA,40.8308000690001,-73.826946987,0.039,0.741
"12467","07","11","2018","13","50","brooklyn",81,"patrol",NA,TRUE,"<18","male","black",40.68277103,-73.935008318,0.039,0.838
"12468","07","13","2018","02","30","brooklyn",83,"patrol",NA,FALSE,NA,NA,NA,40.6904413080001,-73.907668514,0.039,0.838
"12469","07","13","2018","13","45","brooklyn",84,"patrol",NA,FALSE,"18-24","male","black",40.6911107340001,-73.986464627,0.039,0.838
"12470","07","13","2018","13","45","brooklyn",84,"patrol",NA,FALSE,"18-24","male","black",40.6911107340001,-73.986464627,0.039,0.838
"12471","07","14","2018","02","50","brooklyn",79,"patrol",NA,FALSE,NA,NA,NA,40.68291112,-73.9500831249999,0.039,0.838
"12472","07","14","2018","07","25","bronx",50,"patrol","multi dwell - apt build",TRUE,"45-64","male","white hispanic",40.8733922860001,-73.900628641,0.039,0.741
"12473","07","15","2018","01","16","manhattan",19,"patrol","hospital",FALSE,NA,NA,NA,40.764068003,-73.9550574689999,0.039,0.882
"12474","07","15","2018","12","00","queens",105,"patrol","pvt house",TRUE,"18-24","male","black hispanic",40.6622956150001,-73.769223374,0.039,0.831
"12475","07","15","2018","17","00","brooklyn",75,"patrol",NA,TRUE,"18-24","male","black",40.671408753,-73.870456595,0.039,0.838
"12476","07","16","2018","04","22","bronx",44,"patrol","bar/night club",FALSE,"25-44","male","black hispanic",40.8433289390001,-73.923754667,0.039,0.741
"12477","07","16","2018","04","22","bronx",44,"patrol","bar/night club",FALSE,"25-44","male","black hispanic",40.8433289390001,-73.923754667,0.039,0.741
"12478","07","16","2018","04","22","bronx",44,"patrol","bar/night club",FALSE,"25-44","male","black hispanic",40.8433289390001,-73.923754667,0.039,0.741
"12479","07","16","2018","21","25","queens",103,"patrol",NA,FALSE,"18-24","male","black",40.698480241,-73.784040265,0.039,0.831
"12480","07","16","2018","21","37","brooklyn",81,"patrol",NA,FALSE,NA,NA,NA,40.6779284300001,-73.9283579519999,0.039,0.838
"12481","07","17","2018","13","04","brooklyn",90,"patrol",NA,FALSE,"<18","male","black",40.700909175,-73.941177142,0.039,0.838
"12482","07","17","2018","14","42","brooklyn",90,"housing","multi dwell - public hous",TRUE,"18-24","male","black",40.7037199170001,-73.938098635,0.039,0.838
"12483","07","17","2018","14","42","brooklyn",90,"housing","multi dwell - public hous",FALSE,"18-24","male","black",40.7037199170001,-73.938098635,0.039,0.838
"12484","07","17","2018","14","42","brooklyn",90,"housing","multi dwell - public hous",FALSE,"18-24","male","black",40.7037199170001,-73.938098635,0.039,0.838
"12485","07","17","2018","14","42","brooklyn",90,"housing","multi dwell - public hous",TRUE,"18-24","male","black",40.7037199170001,-73.938098635,0.039,0.838
"12486","07","17","2018","18","20","brooklyn",73,"transit",NA,FALSE,"18-24","male","black",40.665219107,-73.92314835,0.039,0.838
"12487","07","17","2018","19","58","manhattan",32,"patrol",NA,TRUE,"25-44","male","black",40.82807488,-73.9367715619999,0.039,0.882
"12488","07","17","2018","21","00","manhattan",23,"patrol",NA,FALSE,"18-24","male","black",40.7918505850001,-73.935555506,0.039,0.882
"12489","07","17","2018","21","00","manhattan",23,"patrol",NA,FALSE,"18-24","male","white hispanic",40.7918505850001,-73.935555506,0.039,0.882
"12490","07","19","2018","01","38","bronx",44,"patrol",NA,FALSE,"25-44","male","white hispanic",40.8350936040001,-73.908048013,0.039,0.741
"12491","07","19","2018","01","38","bronx",44,"patrol",NA,FALSE,"18-24","male","white hispanic",40.8350936040001,-73.908048013,0.039,0.741
"12492","07","20","2018","00","48","queens",106,"patrol","pvt house",FALSE,NA,NA,NA,40.681379044,-73.821785494,0.039,0.831
"12493","07","20","2018","02","51","queens",113,"patrol",NA,FALSE,"25-44","male","black",40.6788817080001,-73.793552827,0.039,0.831
"12494","07","20","2018","23","25","brooklyn",88,"housing","multi dwell - public hous",FALSE,"18-24","male","black",40.68376548,-73.9709873849999,0.039,0.838
"12495","07","20","2018","23","44","manhattan",28,"patrol",NA,FALSE,NA,NA,NA,40.8037530600001,-73.955861904,0.039,0.882
"12496","07","21","2018","01","51","brooklyn",79,"patrol",NA,FALSE,"18-24","male","black",40.6900081700001,-73.9437854939999,0.039,0.838
"12497","07","21","2018","04","15","queens",114,"patrol",NA,FALSE,"25-44","male","black",40.7549871030001,-73.928848753,0.039,0.831
"12498","07","21","2018","04","15","queens",114,"patrol",NA,FALSE,"25-44","male","black",40.7549871030001,-73.928848753,0.039,0.831
"12499","07","22","2018","02","22","queens",105,"patrol",NA,FALSE,NA,NA,NA,40.7060025650001,-73.7444690149999,0.039,0.831
"12500","07","22","2018","14","48","bronx",49,"housing","multi dwell - public hous",FALSE,"18-24","male","black",40.863089159,-73.860161486,0.039,0.741
"12501","07","22","2018","21","11","brooklyn",67,"patrol",NA,FALSE,NA,NA,NA,40.652197157,-73.941061744,0.039,0.838
"12502","07","22","2018","21","40","brooklyn",71,"patrol",NA,FALSE,NA,NA,NA,40.6641622340001,-73.946815919,0.039,0.838
"12503","07","22","2018","23","30","bronx",47,"patrol",NA,FALSE,"25-44","male","black",40.8768660850001,-73.859243189,0.039,0.741
"12504","07","23","2018","00","13","manhattan",28,"housing","multi dwell - public hous",FALSE,NA,NA,NA,40.799086876,-73.947619662,0.039,0.882
"12505","07","23","2018","21","10","manhattan",34,"patrol",NA,FALSE,NA,NA,NA,40.8630038220001,-73.924254521,0.039,0.882
"12506","07","23","2018","22","18","queens",113,"patrol",NA,FALSE,"18-24","male","black",40.6727890710001,-73.7736513999999,0.039,0.831
"12507","07","24","2018","22","58","brooklyn",90,"housing","multi dwell - public hous",FALSE,"<18","male","black",40.7047319540001,-73.940189588,0.039,0.838
"12508","07","25","2018","20","35","brooklyn",73,"patrol",NA,FALSE,NA,NA,NA,40.6844088940001,-73.9174866079999,0.039,0.838
"12509","07","25","2018","21","45","bronx",44,"patrol","multi dwell - apt build",FALSE,NA,NA,NA,40.8441877490001,-73.912648608,0.039,0.741
"12510","07","26","2018","18","34","brooklyn",83,"patrol",NA,FALSE,"18-24","male","black",40.6959783340001,-73.913361632,0.039,0.838
"12511","07","26","2018","18","34","brooklyn",83,"patrol",NA,TRUE,"18-24","male","black",40.6959783340001,-73.913361632,0.039,0.838
"12512","07","26","2018","18","34","brooklyn",83,"patrol",NA,TRUE,"18-24","male","black",40.6959783340001,-73.913361632,0.039,0.838
"12513","07","26","2018","18","34","brooklyn",83,"patrol",NA,FALSE,"18-24","male","black",40.6959783340001,-73.913361632,0.039,0.838
"12514","07","28","2018","04","13","brooklyn",75,"patrol",NA,FALSE,"25-44","male","black",40.674058222,-73.890192271,0.039,0.838
"12515","07","28","2018","04","32","queens",106,"patrol",NA,FALSE,NA,NA,NA,40.6756322780001,-73.822220848,0.039,0.831
"12516","07","28","2018","21","45","bronx",44,"patrol",NA,FALSE,NA,NA,NA,40.8350605910001,-73.926139521,0.039,0.741
"12517","07","28","2018","21","56","brooklyn",60,"housing","multi dwell - public hous",FALSE,NA,NA,NA,40.5791618100001,-74.000371106,0.039,0.838
"12518","07","28","2018","22","16","brooklyn",61,"patrol",NA,FALSE,"18-24","male","black",40.599891353,-73.936955457,0.039,0.838
"12519","07","28","2018","22","35","brooklyn",75,"patrol",NA,FALSE,NA,NA,NA,40.679663814,-73.885556693,0.039,0.838
"12520","07","29","2018","01","02","queens",114,"housing","multi dwell - public hous",FALSE,NA,NA,NA,40.7744564280001,-73.932562999,0.039,0.831
"12521","07","29","2018","01","09","queens",114,"patrol","multi dwell - public hous",FALSE,"18-24","male","black",40.760781023,-73.934144601,0.039,0.831
"12522","07","29","2018","01","09","queens",114,"patrol","multi dwell - public hous",FALSE,"25-44","male","black",40.760781023,-73.934144601,0.039,0.831
"12523","07","29","2018","01","23","manhattan",26,"patrol",NA,TRUE,NA,NA,NA,40.814803479,-73.956284484,0.039,0.882
"12524","07","29","2018","01","30","brooklyn",73,"patrol",NA,FALSE,NA,NA,NA,40.6786594600001,-73.91205783,0.039,0.838
"12525","07","29","2018","02","09","bronx",47,"patrol","pvt house",FALSE,NA,NA,NA,40.8768913560001,-73.841333052,0.039,0.741
"12526","07","29","2018","02","09","bronx",47,"patrol","pvt house",FALSE,NA,NA,NA,40.8768913560001,-73.841333052,0.039,0.741
"12527","07","29","2018","04","21","queens",113,"patrol","pvt house",FALSE,NA,NA,NA,40.6882697930001,-73.764597569,0.039,0.831
"12528","07","29","2018","22","38","brooklyn",81,"patrol",NA,FALSE,NA,NA,NA,40.680346195,-73.9300363679999,0.039,0.838
"12529","07","30","2018","20","53","queens",114,"patrol","multi dwell - apt build",TRUE,"25-44","male","white",40.7671890140001,-73.92689439,0.039,0.831
"12530","07","30","2018","20","53","queens",114,"patrol","multi dwell - apt build",TRUE,"25-44","male","white",40.7671890140001,-73.92689439,0.039,0.831
"12531","07","30","2018","20","53","queens",114,"patrol","multi dwell - apt build",TRUE,"25-44","male","white",40.7671890140001,-73.92689439,0.039,0.831
"12532","07","31","2018","16","02","manhattan",23,"patrol",NA,FALSE,"18-24","male","black",40.796771337,-73.945096456,0.039,0.882
"12533","07","31","2018","16","02","manhattan",23,"patrol",NA,FALSE,"18-24","male","black",40.796771337,-73.945096456,0.039,0.882
"12534","07","31","2018","16","15","queens",108,"patrol",NA,FALSE,NA,NA,NA,40.7501788860001,-73.9409583679999,0.039,0.831
"12535","07","31","2018","20","05","bronx",52,"patrol",NA,TRUE,"25-44","male","black",40.8591728850001,-73.909409919,0.039,0.741
"12536","07","31","2018","20","20","bronx",46,"patrol",NA,FALSE,"18-24","male","black hispanic",40.8555886140001,-73.9023770589999,0.039,0.741
"12537","07","31","2018","20","20","bronx",46,"patrol",NA,FALSE,"18-24","male","black",40.8555886140001,-73.9023770589999,0.039,0.741
"12538","07","31","2018","20","46","brooklyn",73,"housing","multi dwell - public hous",FALSE,"18-24","male","black",40.666263966,-73.905470264,0.039,0.838
"12539","08","02","2018","22","24","queens",113,"patrol",NA,FALSE,"25-44","male","black",40.6770231620001,-73.788530424,0.039,0.831
"12540","08","03","2018","04","58","brooklyn",71,"patrol",NA,FALSE,NA,NA,NA,40.6557193290001,-73.945258263,0.039,0.838
"12541","08","03","2018","21","51","brooklyn",79,"patrol",NA,FALSE,NA,NA,NA,40.692999689,-73.955827036,0.039,0.838
"12542","08","03","2018","23","28","bronx",44,"patrol",NA,FALSE,NA,NA,NA,40.8437014410001,-73.924396445,0.039,0.741
"12543","08","03","2018","23","28","bronx",44,"patrol",NA,TRUE,"25-44","male","black",40.8337774330001,-73.918430428,0.039,0.741
"12544","08","04","2018","00","01","bronx",44,"patrol",NA,FALSE,"25-44","male","white hispanic",40.839524026,-73.9204901479999,0.039,0.741
"12545","08","04","2018","03","08","staten island",120,"patrol",NA,FALSE,NA,NA,NA,40.6352345920001,-74.114625358,0.039,0.882
"12546","08","04","2018","04","09","bronx",41,"patrol",NA,FALSE,NA,NA,NA,40.8228035550001,-73.900326389,0.039,0.741
"12547","08","04","2018","19","22","bronx",40,"patrol",NA,FALSE,"18-24","male","white hispanic",40.817480845,-73.903080331,0.039,0.741
"12548","08","05","2018","01","21","brooklyn",81,"patrol",NA,FALSE,NA,NA,NA,40.6909387210001,-73.929156668,0.039,0.838
"12549","08","05","2018","04","56","brooklyn",79,"patrol","hospital",FALSE,NA,NA,NA,40.6903306770001,-73.940952989,0.039,0.838
"12550","08","05","2018","05","55","brooklyn",79,"patrol",NA,FALSE,NA,NA,NA,40.6887445250001,-73.944985502,0.039,0.838
"12551","08","05","2018","09","33","queens",114,"housing","multi dwell - public hous",FALSE,"18-24","male","black",40.754934468,-73.910389966,0.039,0.831
"12552","08","05","2018","10","35","brooklyn",79,"patrol",NA,FALSE,"18-24","male","black",40.68414442,-73.942621773,0.039,0.838
"12553","08","05","2018","20","45","queens",101,"patrol",NA,FALSE,"<18","male","black",40.6068017690001,-73.756825721,0.039,0.831
"12554","08","05","2018","20","45","queens",101,"patrol",NA,FALSE,"<18","male","black",40.6068017690001,-73.756825721,0.039,0.831
"12555","08","05","2018","21","22","bronx",40,"patrol",NA,FALSE,"25-44","male","white hispanic",40.8052252200001,-73.9147473799999,0.039,0.741
"12556","08","05","2018","23","30","manhattan",24,"housing","multi dwell - public hous",FALSE,NA,NA,NA,40.792410562,-73.972428189,0.039,0.882
"12557","08","06","2018","08","53","brooklyn",81,"patrol",NA,FALSE,"25-44","male","black",40.6944925000001,-73.9373444999999,0.039,0.838
"12558","08","06","2018","20","34","brooklyn",84,"patrol",NA,FALSE,"25-44","male","black",40.6990884580001,-73.9829927449999,0.039,0.838
"12559","08","06","2018","21","17","brooklyn",75,"patrol",NA,FALSE,NA,NA,NA,40.6692355170001,-73.896197908,0.039,0.838
"12560","08","07","2018","22","41","bronx",44,"patrol",NA,FALSE,NA,NA,NA,40.8397669710001,-73.9147205089999,0.039,0.741
"12561","08","07","2018","22","41","bronx",44,"patrol",NA,FALSE,NA,NA,NA,40.8397669710001,-73.9147205089999,0.039,0.741
"12562","08","08","2018","19","19","brooklyn",79,"patrol","multi dwell - public hous",FALSE,NA,NA,NA,40.688595691,-73.94953529,0.039,0.838
"12563","08","08","2018","22","36","staten island",120,"patrol",NA,FALSE,NA,NA,NA,40.637052748,-74.082636973,0.039,0.882
"12564","08","09","2018","21","55","bronx",42,"housing","multi dwell - public hous",FALSE,NA,NA,NA,40.8326306810001,-73.888443556,0.039,0.741
"12565","08","09","2018","22","39","staten island",120,"patrol","multi dwell - apt build",FALSE,"<18","male","black",40.639536121,-74.087303698,0.039,0.882
"12566","08","09","2018","23","41","manhattan",30,"patrol",NA,FALSE,"18-24","male","white hispanic",40.8231176360001,-73.954334031,0.039,0.882
"12567","08","09","2018","23","41","manhattan",30,"patrol",NA,FALSE,"25-44","male","white hispanic",40.8231176360001,-73.954334031,0.039,0.882
"12568","08","11","2018","01","20","bronx",40,"patrol","fast food",FALSE,"18-24","male","white hispanic",40.807918343,-73.919015928,0.039,0.741
"12569","08","11","2018","02","40","brooklyn",67,"patrol",NA,FALSE,NA,NA,NA,40.6449791960001,-73.945060325,0.039,0.838
"12570","08","11","2018","16","40","queens",103,"patrol","restaurant/diner",FALSE,"25-44","male","black",40.705312819,-73.79529396,0.039,0.831
"12571","08","11","2018","22","11","brooklyn",73,"patrol","multi dwell - apt build",FALSE,NA,NA,NA,40.6711117780001,-73.9135635869999,0.039,0.838
"12572","08","11","2018","22","44","brooklyn",83,"patrol","hospital",FALSE,"25-44","male","white hispanic",40.7044328220001,-73.917928215,0.039,0.838
"12573","08","12","2018","00","49","queens",103,"patrol",NA,FALSE,NA,NA,NA,40.703987264,-73.772929856,0.039,0.831
"12574","08","12","2018","17","06","bronx",46,"patrol","telecomm. store",FALSE,"45-64","male","black hispanic",40.8461736620001,-73.9201489989999,0.039,0.741
"12575","08","12","2018","19","50","brooklyn",84,"patrol",NA,FALSE,"25-44","male","black",40.6968749150001,-73.982313752,0.039,0.838
"12576","08","13","2018","01","41","manhattan",33,"patrol",NA,FALSE,NA,NA,NA,40.83785807,-73.9363855129999,0.039,0.882
"12577","08","13","2018","18","20","brooklyn",77,"patrol",NA,FALSE,NA,NA,NA,40.67729374,-73.962546763,0.039,0.838
"12578","08","13","2018","20","18","manhattan",34,"patrol",NA,FALSE,NA,NA,NA,40.8647601700001,-73.922826475,0.039,0.882
"12579","08","14","2018","20","51","manhattan",23,"patrol",NA,FALSE,"<18","male","black",40.797798175,-73.947507131,0.039,0.882
"12580","08","15","2018","17","30","brooklyn",63,"patrol",NA,FALSE,NA,NA,NA,40.629665694,-73.924123278,0.039,0.838
"12581","08","15","2018","22","17","bronx",41,"patrol",NA,FALSE,NA,NA,NA,40.8202619030001,-73.897876988,0.039,0.741
"12582","08","16","2018","23","18","staten island",120,"patrol",NA,FALSE,"25-44","male","black",40.6395998300001,-74.0759782809999,0.039,0.882
"12583","08","16","2018","23","50","bronx",52,"patrol",NA,FALSE,"25-44","male","black",40.8647350540001,-73.905232896,0.039,0.741
"12584","08","17","2018","19","57","brooklyn",73,"patrol",NA,FALSE,"18-24","male","black",40.674993493,-73.915234929,0.039,0.838
"12585","08","17","2018","19","57","brooklyn",73,"patrol",NA,FALSE,"25-44","male","black",40.674993493,-73.915234929,0.039,0.838
"12586","08","17","2018","20","39","bronx",42,"patrol",NA,FALSE,"18-24","male","black",40.8222985720001,-73.9116948079999,0.039,0.741
"12587","08","18","2018","01","55","queens",101,"patrol","restaurant/diner",FALSE,"25-44","male","white hispanic",40.598149306,-73.7668980729999,0.039,0.831
"12588","08","18","2018","02","35","queens",102,"patrol",NA,TRUE,"18-24","male","asian / pacific islander",40.6887173480001,-73.8263653669999,0.039,0.831
"12589","08","18","2018","04","23","bronx",49,"patrol","bar/night club",FALSE,"25-44","male","black",40.86552949,-73.860083367,0.039,0.741
"12590","08","18","2018","04","23","bronx",49,"patrol","bar/night club",TRUE,"25-44","male","black",40.86552949,-73.860083367,0.039,0.741
"12591","08","18","2018","04","23","bronx",49,"patrol","bar/night club",FALSE,"25-44","male","black",40.86552949,-73.860083367,0.039,0.741
"12592","08","18","2018","04","23","bronx",49,"patrol","bar/night club",TRUE,"25-44","male","black",40.86552949,-73.860083367,0.039,0.741
"12593","08","18","2018","04","23","bronx",49,"patrol","bar/night club",TRUE,"25-44","male","black",40.86552949,-73.860083367,0.039,0.741
"12594","08","18","2018","04","23","bronx",49,"patrol","bar/night club",FALSE,"25-44","male","black",40.86552949,-73.860083367,0.039,0.741
"12595","08","18","2018","12","00","brooklyn",75,"housing","multi dwell - public hous",FALSE,NA,NA,NA,40.667134892,-73.866978721,0.039,0.838
"12596","08","18","2018","23","30","queens",101,"patrol",NA,TRUE,"25-44","male","black",40.5997258780001,-73.7610003519999,0.039,0.831
"12597","08","19","2018","01","30","brooklyn",67,"patrol",NA,FALSE,NA,NA,NA,40.6419863510001,-73.9505436589999,0.039,0.838
"12598","08","19","2018","02","40","brooklyn",67,"patrol",NA,FALSE,NA,NA,NA,40.6524119800001,-73.937252477,0.039,0.838
"12599","08","19","2018","04","15","brooklyn",94,"housing","multi dwell - public hous",TRUE,NA,NA,NA,40.71723196,-73.9382583399999,0.039,0.838
"12600","08","19","2018","21","55","bronx",43,"patrol",NA,FALSE,"25-44","female","white hispanic",40.829868961,-73.87947091,0.039,0.741
"12601","08","20","2018","20","58","brooklyn",73,"patrol",NA,FALSE,NA,NA,NA,40.6734745320001,-73.918158053,0.039,0.838
"12602","08","20","2018","22","14","bronx",44,"patrol",NA,FALSE,NA,NA,NA,40.841477269,-73.915653923,0.039,0.741
"12603","08","21","2018","13","25","bronx",40,"patrol",NA,FALSE,NA,NA,NA,40.809042526,-73.9136998719999,0.039,0.741
"12604","08","21","2018","22","45","brooklyn",79,"housing","multi dwell - public hous",FALSE,NA,NA,NA,40.698543897,-73.9498372319999,0.039,0.838
"12605","08","22","2018","19","05","bronx",42,"patrol",NA,FALSE,NA,NA,NA,40.8317599470001,-73.898842464,0.039,0.741
"12606","08","23","2018","19","30","brooklyn",71,"patrol",NA,FALSE,"25-44","male","black",40.666002991,-73.953649253,0.039,0.838
"12607","08","23","2018","19","30","brooklyn",71,"patrol",NA,FALSE,"25-44","male","black",40.666002991,-73.953649253,0.039,0.838
"12608","08","23","2018","19","30","brooklyn",75,"patrol","multi dwell - apt build",FALSE,NA,NA,NA,40.672100877,-73.871115408,0.039,0.838
"12609","08","24","2018","00","05","manhattan",25,"patrol",NA,FALSE,NA,NA,NA,40.803393633,-73.9381441089999,0.039,0.882
"12610","08","24","2018","20","05","bronx",43,"housing","multi dwell - public hous",FALSE,NA,NA,NA,40.8168714930001,-73.850684252,0.039,0.741
"12611","08","25","2018","00","09","manhattan",23,"housing","multi dwell - public hous",TRUE,NA,NA,NA,40.7919977870001,-73.9497189689999,0.039,0.882
"12612","08","25","2018","00","09","manhattan",23,"housing","multi dwell - public hous",TRUE,NA,NA,NA,40.7919977870001,-73.9497189689999,0.039,0.882
"12613","08","25","2018","00","09","manhattan",23,"housing","multi dwell - public hous",FALSE,NA,NA,NA,40.7919977870001,-73.9497189689999,0.039,0.882
"12614","08","25","2018","00","09","manhattan",23,"housing","multi dwell - public hous",FALSE,NA,NA,NA,40.7919977870001,-73.9497189689999,0.039,0.882
"12615","08","25","2018","00","09","manhattan",23,"housing","multi dwell - public hous",TRUE,NA,NA,NA,40.7919977870001,-73.9497189689999,0.039,0.882
"12616","08","25","2018","00","09","manhattan",23,"housing","multi dwell - public hous",FALSE,NA,NA,NA,40.7919977870001,-73.9497189689999,0.039,0.882
"12617","08","25","2018","08","15","bronx",42,"patrol",NA,FALSE,"25-44","male","black hispanic",40.835648593,-73.8856102399999,0.039,0.741
"12618","08","25","2018","23","05","bronx",44,"patrol",NA,FALSE,"25-44","female","black",40.8255207810001,-73.925147657,0.039,0.741
"12619","08","26","2018","01","13","bronx",47,"patrol",NA,FALSE,"18-24","male","black",40.880660564,-73.864934376,0.039,0.741
"12620","08","26","2018","02","30","queens",103,"patrol",NA,FALSE,NA,NA,NA,40.6975315280001,-73.7938838859999,0.039,0.831
"12621","08","26","2018","02","58","bronx",48,"patrol",NA,FALSE,"25-44","male","white hispanic",40.8558348280001,-73.891760625,0.039,0.741
"12622","08","26","2018","05","18","queens",114,"housing","multi dwell - public hous",TRUE,"18-24","male","black",40.7606267840001,-73.936090403,0.039,0.831
"12623","08","27","2018","05","40","brooklyn",73,"patrol",NA,FALSE,NA,NA,NA,40.6680128470001,-73.9132339399999,0.039,0.838
"12624","08","28","2018","22","45","brooklyn",77,"patrol",NA,FALSE,NA,NA,NA,40.671645858,-73.950336465,0.039,0.838
"12625","08","29","2018","22","30","manhattan",30,"patrol",NA,TRUE,"25-44","male","black hispanic",40.824906201,-73.9478531669999,0.039,0.882
"12626","08","30","2018","20","54","brooklyn",67,"patrol",NA,FALSE,NA,NA,NA,40.640084083,-73.9469774359999,0.039,0.838
"12627","08","31","2018","00","37","bronx",50,"patrol",NA,TRUE,"18-24","male","black hispanic",40.880401234,-73.903750735,0.039,0.741
"12628","08","31","2018","16","15","queens",101,"patrol",NA,TRUE,NA,NA,NA,40.5979999580001,-73.760015817,0.039,0.831
"12629","08","31","2018","23","16","manhattan",13,"patrol",NA,FALSE,"25-44","female","black",40.7408806220001,-73.980195739,0.039,0.882
"12630","08","31","2018","23","16","manhattan",13,"patrol",NA,FALSE,"25-44","female","black",40.7408806220001,-73.980195739,0.039,0.882
"12631","09","01","2018","03","16","manhattan",34,"patrol",NA,TRUE,NA,NA,NA,40.8629198410001,-73.922815053,0.039,0.882
"12632","09","01","2018","03","16","manhattan",34,"patrol",NA,FALSE,NA,NA,NA,40.8629198410001,-73.922815053,0.039,0.882
"12633","09","02","2018","15","07","brooklyn",73,"patrol",NA,FALSE,"25-44","male","black",40.684927697,-73.916237514,0.039,0.838
"12634","09","02","2018","15","46","brooklyn",79,"patrol",NA,TRUE,"25-44","male","black",40.6820678920001,-73.954144206,0.039,0.838
"12635","09","02","2018","15","46","brooklyn",79,"patrol",NA,FALSE,"25-44","male","black",40.6820678920001,-73.954144206,0.039,0.838
"12636","09","03","2018","02","25","brooklyn",71,"patrol",NA,FALSE,NA,NA,NA,40.6570055220001,-73.9601911409999,0.039,0.838
"12637","09","03","2018","07","36","brooklyn",77,"patrol",NA,FALSE,"18-24","male","black",40.6747667990001,-73.950043256,0.039,0.838
"12638","09","03","2018","15","20","brooklyn",71,"patrol",NA,FALSE,NA,NA,NA,40.6647966250001,-73.9314987779999,0.039,0.838
"12639","09","03","2018","19","24","brooklyn",71,"patrol",NA,FALSE,"18-24","male","black",40.657845105,-73.950328718,0.039,0.838
"12640","09","03","2018","21","20","bronx",50,"patrol",NA,TRUE,"18-24","male","black hispanic",40.8693494400001,-73.901735645,0.039,0.741
"12641","09","03","2018","21","52","brooklyn",67,"patrol",NA,FALSE,NA,NA,NA,40.6509575740001,-73.955867483,0.039,0.838
"12642","09","04","2018","02","13","bronx",40,"patrol",NA,FALSE,"unknown","male","unknown",40.8176087190001,-73.919080006,0.039,0.741
"12643","09","04","2018","02","14","manhattan",23,"housing","multi dwell - apt build",TRUE,NA,NA,NA,40.7887200850001,-73.9399954209999,0.039,0.882
"12644","09","04","2018","03","57","brooklyn",79,"housing","multi dwell - apt build",TRUE,NA,NA,NA,40.6974002580001,-73.95130203,0.039,0.838
"12645","09","04","2018","03","57","brooklyn",79,"housing","multi dwell - apt build",FALSE,NA,NA,NA,40.6974002580001,-73.95130203,0.039,0.838
