"","month","day","year","total_case","boro","boro_case"
"1395","12","03","2020",2876,"staten island",336
"1396","12","04","2020",2810,"bronx",562
"1397","12","04","2020",2810,"brooklyn",764
"1398","12","04","2020",2810,"manhattan",400
"1399","12","04","2020",2810,"queens",756
"1400","12","04","2020",2810,"staten island",328
"1401","12","05","2020",1884,"bronx",325
"1402","12","05","2020",1884,"brooklyn",506
"1403","12","05","2020",1884,"manhattan",208
"1404","12","05","2020",1884,"queens",597
"1405","12","05","2020",1884,"staten island",248
"1406","12","06","2020",1754,"bronx",250
"1407","12","06","2020",1754,"brooklyn",556
"1408","12","06","2020",1754,"manhattan",216
"1409","12","06","2020",1754,"queens",516
"1410","12","06","2020",1754,"staten island",216
"1411","12","07","2020",3302,"bronx",554
"1412","12","07","2020",3302,"brooklyn",963
"1413","12","07","2020",3302,"manhattan",449
"1414","12","07","2020",3302,"queens",966
"1415","12","07","2020",3302,"staten island",370
"1416","12","08","2020",3060,"bronx",496
"1417","12","08","2020",3060,"brooklyn",922
"1418","12","08","2020",3060,"manhattan",451
"1419","12","08","2020",3060,"queens",900
"1420","12","08","2020",3060,"staten island",291
"1421","12","09","2020",3107,"bronx",528
"1422","12","09","2020",3107,"brooklyn",913
"1423","12","09","2020",3107,"manhattan",496
"1424","12","09","2020",3107,"queens",851
"1425","12","09","2020",3107,"staten island",319
"1426","12","10","2020",3149,"bronx",572
"1427","12","10","2020",3149,"brooklyn",939
"1428","12","10","2020",3149,"manhattan",463
"1429","12","10","2020",3149,"queens",897
"1430","12","10","2020",3149,"staten island",277
"1431","12","11","2020",2978,"bronx",501
"1432","12","11","2020",2978,"brooklyn",836
"1433","12","11","2020",2978,"manhattan",494
"1434","12","11","2020",2978,"queens",879
"1435","12","11","2020",2978,"staten island",266
"1436","12","12","2020",2206,"bronx",392
"1437","12","12","2020",2206,"brooklyn",600
"1438","12","12","2020",2206,"manhattan",297
"1439","12","12","2020",2206,"queens",699
"1440","12","12","2020",2206,"staten island",218
"1441","12","13","2020",2176,"bronx",311
"1442","12","13","2020",2176,"brooklyn",645
"1443","12","13","2020",2176,"manhattan",296
"1444","12","13","2020",2176,"queens",676
"1445","12","13","2020",2176,"staten island",248
"1446","12","14","2020",3577,"bronx",614
"1447","12","14","2020",3577,"brooklyn",1109
"1448","12","14","2020",3577,"manhattan",499
"1449","12","14","2020",3577,"queens",1004
"1450","12","14","2020",3577,"staten island",350
"1451","12","15","2020",3679,"bronx",634
"1452","12","15","2020",3679,"brooklyn",1064
"1453","12","15","2020",3679,"manhattan",550
"1454","12","15","2020",3679,"queens",1092
"1455","12","15","2020",3679,"staten island",339
"1456","12","16","2020",2784,"bronx",445
"1457","12","16","2020",2784,"brooklyn",842
"1458","12","16","2020",2784,"manhattan",453
"1459","12","16","2020",2784,"queens",808
"1460","12","16","2020",2784,"staten island",236
"1461","12","17","2020",1924,"bronx",266
"1462","12","17","2020",1924,"brooklyn",648
"1463","12","17","2020",1924,"manhattan",337
"1464","12","17","2020",1924,"queens",487
"1465","12","17","2020",1924,"staten island",186
"1466","12","18","2020",3428,"bronx",619
"1467","12","18","2020",3428,"brooklyn",1025
"1468","12","18","2020",3428,"manhattan",521
"1469","12","18","2020",3428,"queens",928
"1470","12","18","2020",3428,"staten island",335
"1471","12","19","2020",2557,"bronx",405
"1472","12","19","2020",2557,"brooklyn",764
"1473","12","19","2020",2557,"manhattan",330
"1474","12","19","2020",2557,"queens",798
"1475","12","19","2020",2557,"staten island",260
"1476","12","20","2020",2348,"bronx",292
"1477","12","20","2020",2348,"brooklyn",768
"1478","12","20","2020",2348,"manhattan",295
"1479","12","20","2020",2348,"queens",700
"1480","12","20","2020",2348,"staten island",293
"1481","12","21","2020",4335,"bronx",714
"1482","12","21","2020",4335,"brooklyn",1307
"1483","12","21","2020",4335,"manhattan",598
"1484","12","21","2020",4335,"queens",1287
"1485","12","21","2020",4335,"staten island",429
"1486","12","22","2020",4098,"bronx",731
"1487","12","22","2020",4098,"brooklyn",1252
"1488","12","22","2020",4098,"manhattan",547
"1489","12","22","2020",4098,"queens",1204
"1490","12","22","2020",4098,"staten island",364
"1491","12","23","2020",3844,"bronx",636
"1492","12","23","2020",3844,"brooklyn",1099
"1493","12","23","2020",3844,"manhattan",524
"1494","12","23","2020",3844,"queens",1186
"1495","12","23","2020",3844,"staten island",399
"1496","12","24","2020",3015,"bronx",503
"1497","12","24","2020",3015,"brooklyn",965
"1498","12","24","2020",3015,"manhattan",433
"1499","12","24","2020",3015,"queens",873
"1500","12","24","2020",3015,"staten island",241
"1501","12","25","2020",1046,"bronx",154
"1502","12","25","2020",1046,"brooklyn",344
"1503","12","25","2020",1046,"manhattan",153
"1504","12","25","2020",1046,"queens",299
"1505","12","25","2020",1046,"staten island",96
"1506","12","26","2020",3454,"bronx",537
"1507","12","26","2020",3454,"brooklyn",1024
"1508","12","26","2020",3454,"manhattan",427
"1509","12","26","2020",3454,"queens",1072
"1510","12","26","2020",3454,"staten island",393
"1511","12","27","2020",2886,"bronx",479
"1512","12","27","2020",2886,"brooklyn",913
"1513","12","27","2020",2886,"manhattan",314
"1514","12","27","2020",2886,"queens",868
"1515","12","27","2020",2886,"staten island",312
"1516","12","28","2020",5389,"bronx",1020
"1517","12","28","2020",5389,"brooklyn",1600
"1518","12","28","2020",5389,"manhattan",677
"1519","12","28","2020",5389,"queens",1530
"1520","12","28","2020",5389,"staten island",562
"1521","12","29","2020",5204,"bronx",992
"1522","12","29","2020",5204,"brooklyn",1414
"1523","12","29","2020",5204,"manhattan",612
"1524","12","29","2020",5204,"queens",1602
"1525","12","29","2020",5204,"staten island",584
"1526","12","30","2020",4984,"bronx",967
"1527","12","30","2020",4984,"brooklyn",1397
"1528","12","30","2020",4984,"manhattan",661
"1529","12","30","2020",4984,"queens",1493
"1530","12","30","2020",4984,"staten island",465
"1531","12","31","2020",3392,"bronx",665
"1532","12","31","2020",3392,"brooklyn",936
"1533","12","31","2020",3392,"manhattan",396
"1534","12","31","2020",3392,"queens",1009
"1535","12","31","2020",3392,"staten island",386
"1536","01","01","2021",1336,"bronx",206
"1537","01","01","2021",1336,"brooklyn",413
"1538","01","01","2021",1336,"manhattan",163
"1539","01","01","2021",1336,"queens",432
"1540","01","01","2021",1336,"staten island",122
"1541","01","02","2021",4189,"bronx",722
"1542","01","02","2021",4189,"brooklyn",1105
"1543","01","02","2021",4189,"manhattan",516
"1544","01","02","2021",4189,"queens",1335
"1545","01","02","2021",4189,"staten island",510
"1546","01","03","2021",3454,"bronx",510
"1547","01","03","2021",3454,"brooklyn",1058
"1548","01","03","2021",3454,"manhattan",397
"1549","01","03","2021",3454,"queens",1089
"1550","01","03","2021",3454,"staten island",400
"1551","01","04","2021",6593,"bronx",1255
"1552","01","04","2021",6593,"brooklyn",1894
"1553","01","04","2021",6593,"manhattan",915
"1554","01","04","2021",6593,"queens",1872
"1555","01","04","2021",6593,"staten island",657
"1556","01","05","2021",6152,"bronx",1165
"1557","01","05","2021",6152,"brooklyn",1757
"1558","01","05","2021",6152,"manhattan",892
"1559","01","05","2021",6152,"queens",1820
"1560","01","05","2021",6152,"staten island",518
"1561","01","06","2021",5676,"bronx",1109
"1562","01","06","2021",5676,"brooklyn",1605
"1563","01","06","2021",5676,"manhattan",758
"1564","01","06","2021",5676,"queens",1679
"1565","01","06","2021",5676,"staten island",524
"1566","01","07","2021",5433,"bronx",983
"1567","01","07","2021",5433,"brooklyn",1639
"1568","01","07","2021",5433,"manhattan",790
"1569","01","07","2021",5433,"queens",1569
"1570","01","07","2021",5433,"staten island",452
"1571","01","08","2021",5294,"bronx",984
"1572","01","08","2021",5294,"brooklyn",1453
"1573","01","08","2021",5294,"manhattan",778
"1574","01","08","2021",5294,"queens",1598
"1575","01","08","2021",5294,"staten island",481
"1576","01","09","2021",3689,"bronx",677
"1577","01","09","2021",3689,"brooklyn",1006
"1578","01","09","2021",3689,"manhattan",447
"1579","01","09","2021",3689,"queens",1188
"1580","01","09","2021",3689,"staten island",371
"1581","01","10","2021",3198,"bronx",463
"1582","01","10","2021",3198,"brooklyn",1005
"1583","01","10","2021",3198,"manhattan",366
"1584","01","10","2021",3198,"queens",1020
"1585","01","10","2021",3198,"staten island",344
"1586","01","11","2021",5910,"bronx",1139
"1587","01","11","2021",5910,"brooklyn",1754
"1588","01","11","2021",5910,"manhattan",845
"1589","01","11","2021",5910,"queens",1701
"1590","01","11","2021",5910,"staten island",469
"1591","01","12","2021",5232,"bronx",997
"1592","01","12","2021",5232,"brooklyn",1614
"1593","01","12","2021",5232,"manhattan",671
"1594","01","12","2021",5232,"queens",1535
"1595","01","12","2021",5232,"staten island",415
"1596","01","13","2021",5172,"bronx",1043
"1597","01","13","2021",5172,"brooklyn",1533
"1598","01","13","2021",5172,"manhattan",696
"1599","01","13","2021",5172,"queens",1522
"1600","01","13","2021",5172,"staten island",378
"1601","01","14","2021",5258,"bronx",995
"1602","01","14","2021",5258,"brooklyn",1558
"1603","01","14","2021",5258,"manhattan",748
"1604","01","14","2021",5258,"queens",1538
"1605","01","14","2021",5258,"staten island",419
"1606","01","15","2021",4838,"bronx",933
"1607","01","15","2021",4838,"brooklyn",1399
"1608","01","15","2021",4838,"manhattan",662
"1609","01","15","2021",4838,"queens",1488
"1610","01","15","2021",4838,"staten island",355
"1611","01","16","2021",3479,"bronx",607
"1612","01","16","2021",3479,"brooklyn",1074
"1613","01","16","2021",3479,"manhattan",443
"1614","01","16","2021",3479,"queens",1058
"1615","01","16","2021",3479,"staten island",297
"1616","01","17","2021",2918,"bronx",501
"1617","01","17","2021",2918,"brooklyn",903
"1618","01","17","2021",2918,"manhattan",396
"1619","01","17","2021",2918,"queens",862
"1620","01","17","2021",2918,"staten island",256
"1621","01","18","2021",4641,"bronx",768
"1622","01","18","2021",4641,"brooklyn",1462
"1623","01","18","2021",4641,"manhattan",599
"1624","01","18","2021",4641,"queens",1433
"1625","01","18","2021",4641,"staten island",379
"1626","01","19","2021",5142,"bronx",1085
"1627","01","19","2021",5142,"brooklyn",1475
"1628","01","19","2021",5142,"manhattan",724
"1629","01","19","2021",5142,"queens",1521
"1630","01","19","2021",5142,"staten island",337
"1631","01","20","2021",4906,"bronx",1038
"1632","01","20","2021",4906,"brooklyn",1352
"1633","01","20","2021",4906,"manhattan",725
"1634","01","20","2021",4906,"queens",1438
"1635","01","20","2021",4906,"staten island",353
"1636","01","21","2021",4937,"bronx",961
"1637","01","21","2021",4937,"brooklyn",1404
"1638","01","21","2021",4937,"manhattan",722
"1639","01","21","2021",4937,"queens",1500
"1640","01","21","2021",4937,"staten island",350
"1641","01","22","2021",4711,"bronx",1061
"1642","01","22","2021",4711,"brooklyn",1323
"1643","01","22","2021",4711,"manhattan",704
"1644","01","22","2021",4711,"queens",1291
"1645","01","22","2021",4711,"staten island",330
"1646","01","23","2021",3275,"bronx",664
"1647","01","23","2021",3275,"brooklyn",908
"1648","01","23","2021",3275,"manhattan",462
"1649","01","23","2021",3275,"queens",996
"1650","01","23","2021",3275,"staten island",245
"1651","01","24","2021",2855,"bronx",491
"1652","01","24","2021",2855,"brooklyn",891
"1653","01","24","2021",2855,"manhattan",381
"1654","01","24","2021",2855,"queens",914
"1655","01","24","2021",2855,"staten island",178
"1656","01","25","2021",5660,"bronx",1152
"1657","01","25","2021",5660,"brooklyn",1715
"1658","01","25","2021",5660,"manhattan",813
"1659","01","25","2021",5660,"queens",1622
"1660","01","25","2021",5660,"staten island",357
"1661","01","26","2021",4697,"bronx",991
"1662","01","26","2021",4697,"brooklyn",1372
"1663","01","26","2021",4697,"manhattan",686
"1664","01","26","2021",4697,"queens",1367
"1665","01","26","2021",4697,"staten island",281
"1666","01","27","2021",4780,"bronx",962
"1667","01","27","2021",4780,"brooklyn",1453
"1668","01","27","2021",4780,"manhattan",706
"1669","01","27","2021",4780,"queens",1380
"1670","01","27","2021",4780,"staten island",279
"1671","01","28","2021",4674,"bronx",957
"1672","01","28","2021",4674,"brooklyn",1410
"1673","01","28","2021",4674,"manhattan",691
"1674","01","28","2021",4674,"queens",1347
"1675","01","28","2021",4674,"staten island",268
"1676","01","29","2021",3668,"bronx",733
"1677","01","29","2021",3668,"brooklyn",1099
"1678","01","29","2021",3668,"manhattan",529
"1679","01","29","2021",3668,"queens",1073
"1680","01","29","2021",3668,"staten island",234
"1681","01","30","2021",2857,"bronx",557
"1682","01","30","2021",2857,"brooklyn",864
"1683","01","30","2021",2857,"manhattan",356
"1684","01","30","2021",2857,"queens",916
"1685","01","30","2021",2857,"staten island",163
"1686","01","31","2021",2891,"bronx",547
"1687","01","31","2021",2891,"brooklyn",882
"1688","01","31","2021",2891,"manhattan",332
"1689","01","31","2021",2891,"queens",912
"1690","01","31","2021",2891,"staten island",218
"1691","02","01","2021",975,"bronx",169
"1692","02","01","2021",975,"brooklyn",344
"1693","02","01","2021",975,"manhattan",185
"1694","02","01","2021",975,"queens",233
"1695","02","01","2021",975,"staten island",44
"1696","02","02","2021",2660,"bronx",435
"1697","02","02","2021",2660,"brooklyn",872
"1698","02","02","2021",2660,"manhattan",442
"1699","02","02","2021",2660,"queens",769
"1700","02","02","2021",2660,"staten island",142
"1701","02","03","2021",5143,"bronx",1093
"1702","02","03","2021",5143,"brooklyn",1504
"1703","02","03","2021",5143,"manhattan",822
"1704","02","03","2021",5143,"queens",1403
"1705","02","03","2021",5143,"staten island",321
"1706","02","04","2021",4856,"bronx",1069
"1707","02","04","2021",4856,"brooklyn",1389
"1708","02","04","2021",4856,"manhattan",704
"1709","02","04","2021",4856,"queens",1409
"1710","02","04","2021",4856,"staten island",285
"1711","02","05","2021",4157,"bronx",953
"1712","02","05","2021",4157,"brooklyn",1244
"1713","02","05","2021",4157,"manhattan",538
"1714","02","05","2021",4157,"queens",1180
"1715","02","05","2021",4157,"staten island",242
"1716","02","06","2021",3079,"bronx",718
"1717","02","06","2021",3079,"brooklyn",900
"1718","02","06","2021",3079,"manhattan",389
"1719","02","06","2021",3079,"queens",892
"1720","02","06","2021",3079,"staten island",180
"1721","02","07","2021",1647,"bronx",324
"1722","02","07","2021",1647,"brooklyn",567
"1723","02","07","2021",1647,"manhattan",203
"1724","02","07","2021",1647,"queens",453
"1725","02","07","2021",1647,"staten island",100
"1726","02","08","2021",4431,"bronx",972
"1727","02","08","2021",4431,"brooklyn",1345
"1728","02","08","2021",4431,"manhattan",609
"1729","02","08","2021",4431,"queens",1238
"1730","02","08","2021",4431,"staten island",267
"1731","02","09","2021",3729,"bronx",874
"1732","02","09","2021",3729,"brooklyn",1089
"1733","02","09","2021",3729,"manhattan",517
"1734","02","09","2021",3729,"queens",1004
"1735","02","09","2021",3729,"staten island",245
"1736","02","10","2021",3778,"bronx",868
"1737","02","10","2021",3778,"brooklyn",1060
"1738","02","10","2021",3778,"manhattan",569
"1739","02","10","2021",3778,"queens",1008
"1740","02","10","2021",3778,"staten island",273
"1741","02","11","2021",3411,"bronx",724
"1742","02","11","2021",3411,"brooklyn",931
"1743","02","11","2021",3411,"manhattan",549
"1744","02","11","2021",3411,"queens",978
"1745","02","11","2021",3411,"staten island",228
"1746","02","12","2021",3314,"bronx",726
"1747","02","12","2021",3314,"brooklyn",934
"1748","02","12","2021",3314,"manhattan",494
"1749","02","12","2021",3314,"queens",928
"1750","02","12","2021",3314,"staten island",231
"1751","02","13","2021",2204,"bronx",420
"1752","02","13","2021",2204,"brooklyn",670
"1753","02","13","2021",2204,"manhattan",276
"1754","02","13","2021",2204,"queens",703
"1755","02","13","2021",2204,"staten island",135
"1756","02","14","2021",1896,"bronx",371
"1757","02","14","2021",1896,"brooklyn",586
"1758","02","14","2021",1896,"manhattan",245
"1759","02","14","2021",1896,"queens",580
"1760","02","14","2021",1896,"staten island",114
"1761","02","15","2021",2860,"bronx",527
"1762","02","15","2021",2860,"brooklyn",860
"1763","02","15","2021",2860,"manhattan",366
"1764","02","15","2021",2860,"queens",872
"1765","02","15","2021",2860,"staten island",234
"1766","02","16","2021",3725,"bronx",789
"1767","02","16","2021",3725,"brooklyn",1111
"1768","02","16","2021",3725,"manhattan",611
"1769","02","16","2021",3725,"queens",1024
"1770","02","16","2021",3725,"staten island",190
"1771","02","17","2021",3438,"bronx",772
"1772","02","17","2021",3438,"brooklyn",1007
"1773","02","17","2021",3438,"manhattan",542
"1774","02","17","2021",3438,"queens",921
"1775","02","17","2021",3438,"staten island",196
"1776","02","18","2021",2047,"bronx",383
"1777","02","18","2021",2047,"brooklyn",590
"1778","02","18","2021",2047,"manhattan",411
"1779","02","18","2021",2047,"queens",553
"1780","02","18","2021",2047,"staten island",110
"1781","02","19","2021",3018,"bronx",618
"1782","02","19","2021",3018,"brooklyn",855
"1783","02","19","2021",3018,"manhattan",461
"1784","02","19","2021",3018,"queens",856
"1785","02","19","2021",3018,"staten island",228
"1786","02","20","2021",2494,"bronx",510
"1787","02","20","2021",2494,"brooklyn",681
"1788","02","20","2021",2494,"manhattan",346
"1789","02","20","2021",2494,"queens",785
"1790","02","20","2021",2494,"staten island",172
"1791","02","21","2021",2286,"bronx",359
"1792","02","21","2021",2286,"brooklyn",792
"1793","02","21","2021",2286,"manhattan",318
"1794","02","21","2021",2286,"queens",666
"1795","02","21","2021",2286,"staten island",151
"1796","02","22","2021",3614,"bronx",750
"1797","02","22","2021",3614,"brooklyn",1112
"1798","02","22","2021",3614,"manhattan",540
"1799","02","22","2021",3614,"queens",983
"1800","02","22","2021",3614,"staten island",229
"1801","02","23","2021",3473,"bronx",731
"1802","02","23","2021",3473,"brooklyn",1074
"1803","02","23","2021",3473,"manhattan",532
"1804","02","23","2021",3473,"queens",934
"1805","02","23","2021",3473,"staten island",201
"1806","02","24","2021",3461,"bronx",713
"1807","02","24","2021",3461,"brooklyn",1021
"1808","02","24","2021",3461,"manhattan",568
"1809","02","24","2021",3461,"queens",942
"1810","02","24","2021",3461,"staten island",217
"1811","02","25","2021",3480,"bronx",715
"1812","02","25","2021",3480,"brooklyn",1025
"1813","02","25","2021",3480,"manhattan",514
"1814","02","25","2021",3480,"queens",964
"1815","02","25","2021",3480,"staten island",262
"1816","02","26","2021",3240,"bronx",675
"1817","02","26","2021",3240,"brooklyn",942
"1818","02","26","2021",3240,"manhattan",518
"1819","02","26","2021",3240,"queens",889
"1820","02","26","2021",3240,"staten island",216
"1821","02","27","2021",2016,"bronx",376
"1822","02","27","2021",2016,"brooklyn",625
"1823","02","27","2021",2016,"manhattan",248
"1824","02","27","2021",2016,"queens",629
"1825","02","27","2021",2016,"staten island",138
"1826","02","28","2021",2038,"bronx",329
"1827","02","28","2021",2038,"brooklyn",733
"1828","02","28","2021",2038,"manhattan",253
"1829","02","28","2021",2038,"queens",574
"1830","02","28","2021",2038,"staten island",149
"1831","03","01","2021",3726,"bronx",729
"1832","03","01","2021",3726,"brooklyn",1175
"1833","03","01","2021",3726,"manhattan",530
"1834","03","01","2021",3726,"queens",1032
"1835","03","01","2021",3726,"staten island",260
"1836","03","02","2021",3109,"bronx",562
"1837","03","02","2021",3109,"brooklyn",936
"1838","03","02","2021",3109,"manhattan",495
"1839","03","02","2021",3109,"queens",861
"1840","03","02","2021",3109,"staten island",255
"1841","03","03","2021",3242,"bronx",638
"1842","03","03","2021",3242,"brooklyn",954
"1843","03","03","2021",3242,"manhattan",523
"1844","03","03","2021",3242,"queens",861
"1845","03","03","2021",3242,"staten island",266
"1846","03","04","2021",3118,"bronx",575
"1847","03","04","2021",3118,"brooklyn",933
"1848","03","04","2021",3118,"manhattan",494
"1849","03","04","2021",3118,"queens",862
"1850","03","04","2021",3118,"staten island",253
"1851","03","05","2021",2886,"bronx",553
"1852","03","05","2021",2886,"brooklyn",887
"1853","03","05","2021",2886,"manhattan",403
"1854","03","05","2021",2886,"queens",807
"1855","03","05","2021",2886,"staten island",236
"1856","03","06","2021",2044,"bronx",331
"1857","03","06","2021",2044,"brooklyn",594
"1858","03","06","2021",2044,"manhattan",260
"1859","03","06","2021",2044,"queens",687
"1860","03","06","2021",2044,"staten island",172
"1861","03","07","2021",1876,"bronx",291
"1862","03","07","2021",1876,"brooklyn",596
"1863","03","07","2021",1876,"manhattan",238
"1864","03","07","2021",1876,"queens",604
"1865","03","07","2021",1876,"staten island",147
"1866","03","08","2021",3399,"bronx",625
"1867","03","08","2021",3399,"brooklyn",1108
"1868","03","08","2021",3399,"manhattan",489
"1869","03","08","2021",3399,"queens",918
"1870","03","08","2021",3399,"staten island",259
"1871","03","09","2021",3340,"bronx",581
"1872","03","09","2021",3340,"brooklyn",1084
"1873","03","09","2021",3340,"manhattan",527
"1874","03","09","2021",3340,"queens",915
"1875","03","09","2021",3340,"staten island",233
"1876","03","10","2021",3203,"bronx",562
"1877","03","10","2021",3203,"brooklyn",957
"1878","03","10","2021",3203,"manhattan",517
"1879","03","10","2021",3203,"queens",907
"1880","03","10","2021",3203,"staten island",260
"1881","03","11","2021",3106,"bronx",544
"1882","03","11","2021",3106,"brooklyn",964
"1883","03","11","2021",3106,"manhattan",464
"1884","03","11","2021",3106,"queens",921
"1885","03","11","2021",3106,"staten island",213
"1886","03","12","2021",3202,"bronx",572
"1887","03","12","2021",3202,"brooklyn",936
"1888","03","12","2021",3202,"manhattan",486
"1889","03","12","2021",3202,"queens",964
"1890","03","12","2021",3202,"staten island",244
"1891","03","13","2021",2175,"bronx",330
"1892","03","13","2021",2175,"brooklyn",627
"1893","03","13","2021",2175,"manhattan",285
"1894","03","13","2021",2175,"queens",756
"1895","03","13","2021",2175,"staten island",177
"1896","03","14","2021",1923,"bronx",249
"1897","03","14","2021",1923,"brooklyn",642
"1898","03","14","2021",1923,"manhattan",224
"1899","03","14","2021",1923,"queens",659
"1900","03","14","2021",1923,"staten island",149
"1901","03","15","2021",3393,"bronx",561
"1902","03","15","2021",3393,"brooklyn",1063
"1903","03","15","2021",3393,"manhattan",450
"1904","03","15","2021",3393,"queens",1093
"1905","03","15","2021",3393,"staten island",226
"1906","03","16","2021",3196,"bronx",569
"1907","03","16","2021",3196,"brooklyn",988
"1908","03","16","2021",3196,"manhattan",492
"1909","03","16","2021",3196,"queens",934
"1910","03","16","2021",3196,"staten island",213
"1911","03","17","2021",3172,"bronx",514
"1912","03","17","2021",3172,"brooklyn",941
"1913","03","17","2021",3172,"manhattan",507
"1914","03","17","2021",3172,"queens",943
"1915","03","17","2021",3172,"staten island",267
"1916","03","18","2021",2916,"bronx",499
"1917","03","18","2021",2916,"brooklyn",854
"1918","03","18","2021",2916,"manhattan",445
"1919","03","18","2021",2916,"queens",886
"1920","03","18","2021",2916,"staten island",232
"1921","03","19","2021",3049,"bronx",546
"1922","03","19","2021",3049,"brooklyn",905
"1923","03","19","2021",3049,"manhattan",434
"1924","03","19","2021",3049,"queens",897
"1925","03","19","2021",3049,"staten island",267
"1926","03","20","2021",2158,"bronx",333
"1927","03","20","2021",2158,"brooklyn",661
"1928","03","20","2021",2158,"manhattan",268
"1929","03","20","2021",2158,"queens",735
"1930","03","20","2021",2158,"staten island",160
"1931","03","21","2021",2090,"bronx",294
"1932","03","21","2021",2090,"brooklyn",707
"1933","03","21","2021",2090,"manhattan",234
"1934","03","21","2021",2090,"queens",681
"1935","03","21","2021",2090,"staten island",174
"1936","03","22","2021",3881,"bronx",654
"1937","03","22","2021",3881,"brooklyn",1214
"1938","03","22","2021",3881,"manhattan",578
"1939","03","22","2021",3881,"queens",1116
"1940","03","22","2021",3881,"staten island",318
"1941","03","23","2021",3250,"bronx",567
"1942","03","23","2021",3250,"brooklyn",1025
"1943","03","23","2021",3250,"manhattan",467
"1944","03","23","2021",3250,"queens",939
"1945","03","23","2021",3250,"staten island",252
"1946","03","24","2021",3453,"bronx",580
"1947","03","24","2021",3453,"brooklyn",1046
"1948","03","24","2021",3453,"manhattan",526
"1949","03","24","2021",3453,"queens",1013
"1950","03","24","2021",3453,"staten island",288
"1951","03","25","2021",3798,"bronx",637
"1952","03","25","2021",3798,"brooklyn",1150
"1953","03","25","2021",3798,"manhattan",586
"1954","03","25","2021",3798,"queens",1130
"1955","03","25","2021",3798,"staten island",295
"1956","03","26","2021",3418,"bronx",567
"1957","03","26","2021",3418,"brooklyn",1000
"1958","03","26","2021",3418,"manhattan",497
"1959","03","26","2021",3418,"queens",1045
"1960","03","26","2021",3418,"staten island",309
"1961","03","27","2021",2223,"bronx",363
"1962","03","27","2021",2223,"brooklyn",633
"1963","03","27","2021",2223,"manhattan",270
"1964","03","27","2021",2223,"queens",742
"1965","03","27","2021",2223,"staten island",215
"1966","03","28","2021",1751,"bronx",254
"1967","03","28","2021",1751,"brooklyn",575
"1968","03","28","2021",1751,"manhattan",224
"1969","03","28","2021",1751,"queens",546
"1970","03","28","2021",1751,"staten island",152
"1971","03","29","2021",3557,"bronx",626
"1972","03","29","2021",3557,"brooklyn",1043
"1973","03","29","2021",3557,"manhattan",485
"1974","03","29","2021",3557,"queens",1092
"1975","03","29","2021",3557,"staten island",311
"1976","03","30","2021",3187,"bronx",593
"1977","03","30","2021",3187,"brooklyn",941
"1978","03","30","2021",3187,"manhattan",472
"1979","03","30","2021",3187,"queens",935
"1980","03","30","2021",3187,"staten island",246
"1981","03","31","2021",3186,"bronx",508
"1982","03","31","2021",3186,"brooklyn",960
"1983","03","31","2021",3186,"manhattan",517
"1984","03","31","2021",3186,"queens",940
"1985","03","31","2021",3186,"staten island",261
"1986","04","01","2021",2866,"bronx",501
"1987","04","01","2021",2866,"brooklyn",862
"1988","04","01","2021",2866,"manhattan",446
"1989","04","01","2021",2866,"queens",830
"1990","04","01","2021",2866,"staten island",227
"1991","04","02","2021",2619,"bronx",360
"1992","04","02","2021",2619,"brooklyn",848
"1993","04","02","2021",2619,"manhattan",380
"1994","04","02","2021",2619,"queens",810
"1995","04","02","2021",2619,"staten island",221
"1996","04","03","2021",2050,"bronx",313
"1997","04","03","2021",2050,"brooklyn",638
"1998","04","03","2021",2050,"manhattan",233
"1999","04","03","2021",2050,"queens",665
"2000","04","03","2021",2050,"staten island",201
"2001","04","04","2021",1467,"bronx",192
"2002","04","04","2021",1467,"brooklyn",497
"2003","04","04","2021",1467,"manhattan",180
"2004","04","04","2021",1467,"queens",456
"2005","04","04","2021",1467,"staten island",142
"2006","04","05","2021",3270,"bronx",505
"2007","04","05","2021",3270,"brooklyn",1038
"2008","04","05","2021",3270,"manhattan",467
"2009","04","05","2021",3270,"queens",975
"2010","04","05","2021",3270,"staten island",285
"2011","04","06","2021",3003,"bronx",501
"2012","04","06","2021",3003,"brooklyn",933
"2013","04","06","2021",3003,"manhattan",462
"2014","04","06","2021",3003,"queens",862
"2015","04","06","2021",3003,"staten island",245
"2016","04","07","2021",2763,"bronx",467
"2017","04","07","2021",2763,"brooklyn",869
"2018","04","07","2021",2763,"manhattan",412
"2019","04","07","2021",2763,"queens",788
"2020","04","07","2021",2763,"staten island",227
"2021","04","08","2021",2571,"bronx",417
"2022","04","08","2021",2571,"brooklyn",812
"2023","04","08","2021",2571,"manhattan",322
"2024","04","08","2021",2571,"queens",784
"2025","04","08","2021",2571,"staten island",236
"2026","04","09","2021",2469,"bronx",356
"2027","04","09","2021",2469,"brooklyn",803
"2028","04","09","2021",2469,"manhattan",322
"2029","04","09","2021",2469,"queens",734
"2030","04","09","2021",2469,"staten island",254
"2031","04","10","2021",1723,"bronx",231
"2032","04","10","2021",1723,"brooklyn",564
"2033","04","10","2021",1723,"manhattan",196
"2034","04","10","2021",1723,"queens",582
"2035","04","10","2021",1723,"staten island",150
"2036","04","11","2021",1315,"bronx",179
"2037","04","11","2021",1315,"brooklyn",462
"2038","04","11","2021",1315,"manhattan",148
"2039","04","11","2021",1315,"queens",397
"2040","04","11","2021",1315,"staten island",129
"2041","04","12","2021",2533,"bronx",404
